,COMMODITY_DESC,GEOGRAPHY_DESC,UNIT_DESC,YEAR_ID,AMOUNT
243889,"Carcasses and half-carcasses of lamb, frozen",Australia,KG,2014,194603.0
244013,"Carcasses and half-carcasses of lamb, frozen",Australia,KG,2014,96812.0
244014,"Carcasses and half-carcasses of lamb, frozen",Australia,KG,2014,170550.0
244119,"Carcasses and half-carcasses of lamb, frozen",Australia,KG,2014,71575.0
244120,"Carcasses and half-carcasses of lamb, frozen",Australia,KG,2014,158633.0
245160,"Carcasses and half-carcasses of sheep, frozen",Australia,KG,2014,796077.0
245161,"Carcasses and half-carcasses of sheep, frozen",Australia,KG,2014,291560.0
245162,"Carcasses and half-carcasses of sheep, frozen",Australia,KG,2014,156104.0
245163,"Carcasses and half-carcasses of sheep, frozen",Australia,KG,2014,316158.0
245262,"Carcasses and half-carcasses of sheep, frozen",Australia,KG,2014,317483.0
245263,"Carcasses and half-carcasses of sheep, frozen",Australia,KG,2014,478293.0
245335,"Carcasses and half-carcasses of sheep, frozen",Australia,KG,2014,459529.0
245336,"Carcasses and half-carcasses of sheep, frozen",Australia,KG,2014,220465.0
245337,"Carcasses and half-carcasses of sheep, frozen",Australia,KG,2014,857514.0
248698,"Meat of sheep, boneless, frozen",Australia,KG,2014,85198.0
248699,"Meat of sheep, boneless, frozen",Australia,KG,2014,18931.0
248829,"Meat of sheep, boneless, frozen",Australia,CWE,2014,285500.66543712
248830,"Meat of sheep, boneless, frozen",Australia,CWE,2014,138239.85247632
249158,"Additional Note 3 meat of bovine animals, boneless, not processed, frozen",Australia,CWE,2014,65355431.1732202
249206,"Additional Note 3 meat of bovine animals, boneless, not processed, frozen",Australia,CWE,2014,47670422.456412
249207,"Additional Note 3 meat of bovine animals, boneless, not processed, frozen",Australia,CWE,2014,76690475.0800675
249360,"Additional Note 3 meat of bovine animals, boneless, not processed, frozen",Australia,CWE,2014,65898939.4567963
249361,"Additional Note 3 meat of bovine animals, boneless, not processed, frozen",Australia,CWE,2014,77188292.4845088
249362,"Additional Note 3 meat of bovine animals, boneless, not processed, frozen",Australia,CWE,2014,98233015.49754341
258909,"Meat of bovine animals, salted, in brine, dried or smoked",Australia,KG,2014,9564.0
258913,"Meat of bovine animals, salted, in brine, dried or smoked",Australia,CWE,2014,10741.7453386474
261304,"Other meat of sheep, frozen, other cuts with bone in, lamb shoulders",Australia,KG,2014,224504.0
261305,"Other meat of sheep, frozen, other cuts with bone in, lamb shoulders",Australia,KG,2014,273875.0
261306,"Other meat of sheep, frozen, other cuts with bone in, lamb shoulders",Australia,KG,2014,141388.0
627,Lamb,Australia,KG,2015,3066123.0
628,Lamb,Australia,KG,2015,4158648.0
629,Lamb,Australia,KG,2015,3591604.0
630,Lamb,Australia,KG,2015,5265265.0
803,Lamb,Australia,KG,2015,5207369.0
804,Lamb,Australia,KG,2015,2966937.0
805,Lamb,Australia,KG,2015,3896637.0
806,Lamb,Australia,KG,2015,4338891.0
883,Lamb,Australia,KG,2015,3123591.0
884,Lamb,Australia,KG,2015,5406620.0
934,Lamb,Australia,CWE,2015,13939615.9960193
3259,Mutton,Australia,CWE,2015,1922140.60848432
3260,Mutton,Australia,CWE,2015,2694023.56860336
3261,Mutton,Australia,CWE,2015,2395037.14220736
3262,Mutton,Australia,CWE,2015,2794448.68631712
3263,Mutton,Australia,CWE,2015,3904838.3913587998
5274,Mutton,Australia,KG,2015,232397.0
5275,Mutton,Australia,KG,2015,992367.0
8544,Beef and veal,Australia,KG,2015,36125837.6338943
8805,Beef and veal,Australia,CWE,2015,70077470.8996752
8806,Beef and veal,Australia,CWE,2015,136892366.712208
8807,Beef and veal,Australia,CWE,2015,133580657.82565
8808,Beef and veal,Australia,CWE,2015,89151731.7188315
8809,Beef and veal,Australia,CWE,2015,66557923.3784246
8810,Beef and veal,Australia,CWE,2015,51307996.0326754
9102,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Australia,KG,2015,60251.0
9103,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Australia,KG,2015,74901.0
9104,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Australia,KG,2015,101151.0
9105,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Australia,KG,2015,123661.0
9106,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Australia,KG,2015,108037.0
9107,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Australia,KG,2015,157566.0
9146,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Australia,KG,2015,145872.0
9147,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Australia,KG,2015,151753.0
10231,"Other meat of bovine animals, cuts with bone in, frozen",Australia,KG,2015,250.0
10232,"Other meat of bovine animals, cuts with bone in, frozen",Australia,KG,2015,90166.0
10339,"Other meat of sheep, frozen, other cuts with bone in, lamb legs",Australia,KG,2015,97203.0
10340,"Other meat of sheep, frozen, other cuts with bone in, lamb legs",Australia,KG,2015,133193.0
10341,"Other meat of sheep, frozen, other cuts with bone in, lamb legs",Australia,KG,2015,66978.0
10342,"Other meat of sheep, frozen, other cuts with bone in, lamb legs",Australia,KG,2015,72516.0
10343,"Other meat of sheep, frozen, other cuts with bone in, lamb legs",Australia,KG,2015,245872.0
10344,"Other meat of sheep, frozen, other cuts with bone in, lamb legs",Australia,KG,2015,172896.0
10405,"Other meat of sheep, frozen, other cuts with bone in, lamb legs",Australia,CWE,2015,342267.5655
10469,"Other meat of sheep, frozen, other cuts with bone in, lamb other",Australia,KG,2015,385312.0
10470,"Other meat of sheep, frozen, other cuts with bone in, lamb other",Australia,KG,2015,321280.0
10471,"Other meat of sheep, frozen, other cuts with bone in, lamb other",Australia,KG,2015,543075.0
13191,Beef and veal,Australia,KG,2015,23366491.876381896
13192,Beef and veal,Australia,KG,2015,43756659.0
13193,Beef and veal,Australia,KG,2015,45981496.424492605
13263,Beef and veal,Australia,CWE,2015,112292212.534903
13264,Beef and veal,Australia,CWE,2015,108344425.653448
13369,Beef and veal,Australia,CWE,2015,121105797.71465701
13370,Beef and veal,Australia,CWE,2015,99792252.81910409
13371,Beef and veal,Australia,CWE,2015,137915824.450567
16385,"Other meat of sheep, frozen, other cuts with bone in, lamb legs",Australia,CWE,2015,437042.060658
16386,"Other meat of sheep, frozen, other cuts with bone in, lamb legs",Australia,CWE,2015,293640.218046
16477,"Other meat of sheep, frozen, other cuts with bone in, lamb legs",Australia,CWE,2015,214295.87226600002
16478,"Other meat of sheep, frozen, other cuts with bone in, lamb legs",Australia,CWE,2015,260517.97711799998
16479,"Other meat of sheep, frozen, other cuts with bone in, lamb legs",Australia,CWE,2015,147661.172316
16480,"Other meat of sheep, frozen, other cuts with bone in, lamb legs",Australia,CWE,2015,542054.820384
16481,"Other meat of sheep, frozen, other cuts with bone in, lamb legs",Australia,CWE,2015,364622.43258
16482,"Other meat of sheep, frozen, other cuts with bone in, lamb legs",Australia,CWE,2015,381170.325312
16596,"Other meat of sheep, frozen, other cuts with bone in, lamb legs",Australia,CWE,2015,312176.679822
16597,"Other meat of sheep, frozen, other cuts with bone in, lamb legs",Australia,CWE,2015,97854.352092
16598,"Other meat of sheep, frozen, other cuts with bone in, lamb legs",Australia,CWE,2015,159870.368952
19651,"Carcasses and half-carcasses of lamb, fresh or chilled",Australia,KG,2015,19040.0
22557,"Other meat of sheep, fresh or chilled, other cuts with bone in, lamb shoulders",Australia,CWE,2015,1030865.8148459999
22671,"Other meat of sheep, fresh or chilled, other cuts with bone in, lamb shoulders",Australia,CWE,2015,967251.4470360001
22672,"Other meat of sheep, fresh or chilled, other cuts with bone in, lamb shoulders",Australia,CWE,2015,546589.727838
22772,"Other meat of sheep, fresh or chilled, other cuts with bone in, lamb shoulders",Australia,CWE,2015,1084883.46309
22773,"Other meat of sheep, fresh or chilled, other cuts with bone in, lamb shoulders",Australia,CWE,2015,923159.007036
22774,"Other meat of sheep, fresh or chilled, other cuts with bone in, lamb shoulders",Australia,CWE,2015,542206.9393020001
26395,"Corned beef, no cereals or vegetables, airtight container less than 1kg",Australia,CWE,2015,58973.10939072
26396,"Corned beef, no cereals or vegetables, airtight container less than 1kg",Australia,CWE,2015,25934.90865336
27433,"Meat of sheep, cuts with bone in, nesoi, frozen",Australia,KG,2015,534636.0
27434,"Meat of sheep, cuts with bone in, nesoi, frozen",Australia,KG,2015,833608.0
27435,"Meat of sheep, cuts with bone in, nesoi, frozen",Australia,KG,2015,220853.0
27436,"Meat of sheep, cuts with bone in, nesoi, frozen",Australia,KG,2015,1007525.0
27480,"Meat of sheep, cuts with bone in, nesoi, frozen",Australia,CWE,2015,1575400.8349799998
29174,"Meat of lamb, boneless, frozen",Australia,CWE,2015,2556735.23098224
29175,"Meat of lamb, boneless, frozen",Australia,CWE,2015,3038036.31287856
29176,"Meat of lamb, boneless, frozen",Australia,CWE,2015,4297468.95912096
29262,"Meat of lamb, boneless, frozen",Australia,CWE,2015,2302013.73421152
29263,"Meat of lamb, boneless, frozen",Australia,CWE,2015,3101501.38368672
29264,"Meat of lamb, boneless, frozen",Australia,CWE,2015,4035626.53329024
29327,"Meat of lamb, boneless, frozen",Australia,CWE,2015,2017076.04104832
29328,"Meat of lamb, boneless, frozen",Australia,CWE,2015,1850530.07668032
32454,Beef and veal,Australia,KG,2015,37427862.6915463
32455,Beef and veal,Australia,KG,2015,44524318.0
32456,Beef and veal,Australia,KG,2015,29709196.1079094
32457,Beef and veal,Australia,KG,2015,22163821.924657896
32458,Beef and veal,Australia,KG,2015,17105228.8763819
32681,Beef and veal,Australia,KG,2015,40408745.1268179
32741,Beef and veal,Australia,KG,2015,33279635.3618722
32742,Beef and veal,Australia,KG,2015,45648210.1358564
34884,"Other meat of sheep, frozen, other cuts with bone in, lamb loins",Australia,KG,2015,4656.0
34942,"Other meat of sheep, frozen, other cuts with bone in, lamb loins",Australia,KG,2015,11310.0
34943,"Other meat of sheep, frozen, other cuts with bone in, lamb loins",Australia,KG,2015,36984.0
34944,"Other meat of sheep, frozen, other cuts with bone in, lamb loins",Australia,KG,2015,74788.0
35557,"General Note 15 meat of bovine animals, boneless, processed, nesoi, frozen",Australia,CWE,2015,45693.8774208
35806,"Other meat of sheep, frozen, other cuts with bone in, lamb other",Australia,CWE,2015,849467.312064
35807,"Other meat of sheep, frozen, other cuts with bone in, lamb other",Australia,CWE,2015,1986860.46195
37003,"Animal meat or preparations of blood, all animals, prepared or preserved, nesoi",Australia,KG,2015,782.0
38971,"Other meat of sheep, fresh or chilled, other cuts with bone in, lamb legs",Australia,KG,2015,71067.0
38972,"Other meat of sheep, fresh or chilled, other cuts with bone in, lamb legs",Australia,KG,2015,157609.0
38973,"Other meat of sheep, fresh or chilled, other cuts with bone in, lamb legs",Australia,KG,2015,81021.0
42407,"Other meat of sheep, fresh or chilled, other cuts with bone in, lamb loins",Australia,KG,2015,733847.0
42408,"Other meat of sheep, fresh or chilled, other cuts with bone in, lamb loins",Australia,KG,2015,419321.0
46850,"Meat of sheep, boneless, frozen",Australia,KG,2015,16303.0
46851,"Meat of sheep, boneless, frozen",Australia,KG,2015,7594.0
46852,"Meat of sheep, boneless, frozen",Australia,KG,2015,5094.0
46853,"Meat of sheep, boneless, frozen",Australia,KG,2015,29373.0
46854,"Meat of sheep, boneless, frozen",Australia,KG,2015,15470.0
47459,"Additional Note 3 meat of bovine animals, boneless, not processed, frozen",Australia,KG,2015,18546826.0
47460,"Additional Note 3 meat of bovine animals, boneless, not processed, frozen",Australia,KG,2015,36473855.0
47461,"Additional Note 3 meat of bovine animals, boneless, not processed, frozen",Australia,KG,2015,34529234.0
47462,"Additional Note 3 meat of bovine animals, boneless, not processed, frozen",Australia,KG,2015,22819170.0
47463,"Additional Note 3 meat of bovine animals, boneless, not processed, frozen",Australia,KG,2015,332004.0
47677,"Corned beef, no cereals or vegetables, airtight container less than 1kg",Australia,KG,2015,8274.0
47678,"Corned beef, no cereals or vegetables, airtight container less than 1kg",Australia,KG,2015,10248.0
47757,"Corned beef, no cereals or vegetables, airtight container less than 1kg",Australia,KG,2015,14944.0
48179,Pork,Australia,KG,2015,3.0493955172252
48180,Pork,Australia,KG,2015,42.4809651721884
48181,Pork,Australia,KG,2015,17.3059044826668
48276,Pork,Australia,KG,2015,28.0528789653684
48277,Pork,Australia,KG,2015,90.0624537926256
48398,Pork,Australia,CWE,2015,7.7984067550536
48399,Pork,Australia,CWE,2015,339.519893072321
48400,Pork,Australia,CWE,2015,44.257454193002395
48446,Pork,Australia,KG,2015,31.425931551557397
50787,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Australia,CWE,2015,575650.79048736
50788,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Australia,CWE,2015,399169.49866038
50789,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Australia,CWE,2015,598858.82423514
50790,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Australia,CWE,2015,621798.51139308
52464,"Meat of sheep, boneless, frozen",Australia,KG,2015,159301.0
52465,"Meat of sheep, boneless, frozen",Australia,KG,2015,23790.0
52466,"Meat of sheep, boneless, frozen",Australia,KG,2015,6554.0
52566,"Meat of sheep, boneless, frozen",Australia,KG,2015,2397.0
53667,"Additional Note 3 meat of bovine animals, boneless, not processed, frozen",Australia,KG,2015,29893205.0
53668,"Additional Note 3 meat of bovine animals, boneless, not processed, frozen",Australia,KG,2015,1946702.0
53722,"Additional Note 3 meat of bovine animals, boneless, not processed, frozen",Australia,KG,2015,34725381.0
53723,"Additional Note 3 meat of bovine animals, boneless, not processed, frozen",Australia,KG,2015,37560667.0
53781,"Additional Note 3 meat of bovine animals, boneless, not processed, frozen",Australia,KG,2015,32747592.0
53782,"Additional Note 3 meat of bovine animals, boneless, not processed, frozen",Australia,KG,2015,24663681.0
53783,"Additional Note 3 meat of bovine animals, boneless, not processed, frozen",Australia,KG,2015,29861265.0
55524,"Other meat of sheep, fresh or chilled, other cuts with bone in, lamb loins",Australia,CWE,2015,1055429.7131700001
55525,"Other meat of sheep, fresh or chilled, other cuts with bone in, lamb loins",Australia,CWE,2015,1339191.020034
55526,"Other meat of sheep, fresh or chilled, other cuts with bone in, lamb loins",Australia,CWE,2015,1119628.30581
55527,"Other meat of sheep, fresh or chilled, other cuts with bone in, lamb loins",Australia,CWE,2015,1303661.331882
55528,"Other meat of sheep, fresh or chilled, other cuts with bone in, lamb loins",Australia,CWE,2015,1456677.531036
56923,"Other meat of sheep, fresh or chilled, other cuts with bone in, lamb other",Australia,CWE,2015,1461223.4616
